"fips","pop_density","prop_gen_hosts","treediversity_specrich_total","MEAN_MAT","MEAN_MAP","height_difference_NHminH","diameter_difference_NHminH","diameter_cv_t_difference_NHminH","height_cv_t_difference_NHminH","generalist_count","lat","US_L3NAME","broad_group","s_prop_gen_hosts","s_diameter_cv_diff","s_height_cv_diff","s_height_mean_diff","s_diameter_mean_diff","s_pop_density","s_MEAN_MAP","s_MEAN_MAT","s_tree_div","temp_bin"
"17039",15.30963569,0.75,15,10.82403338,981.2428571,-694.583504693217,0.497332821828682,59.3148075783197,28.1471543988448,3,40.175236,"Central Corn Belt Plains","Oak / hickory group",0.124850916883519,-0.265345532152507,-1.34347866293381,1.0633610132969,0.576088728698489,-0.191329651939316,-0.20665218433266,-0.399853084461638,-1.16757894921933,"Moderate"
"17041",18.11770438,0.621052631578947,15,11.28480376,1021.193548,-1353.77842273268,0.545820420938688,8.71569318879835,17.4044564318743,2,39.76991733,"Central Corn Belt Plains","Elm / ash / cottonwood group",-0.631576171644602,-2.02448985708839,-2.15552009117685,-0.386249326712772,1.0177393250943,-0.182816845563079,-0.0830533058099483,-0.292872274544116,-1.16757894921933,"Moderate"
"17043",1090.707163,0.558823529411765,8,9.680798843,936.4137931,-2120.79050099717,0.382272244567486,7.11127611241375,12.0537905603502,5,41.85142535,"Central Corn Belt Plains","Oak / hickory group",-0.996622617728996,-2.08026951309234,-2.55997736715377,-2.07295626139511,-0.47194362394003,3.06879391985045,-0.345343704073634,-0.665287153148827,-1.63070276903053,"Low"
"17045",10.69870712,0.683333333333333,16,11.24921193,1044.130435,-1732.41935812516,0.526761971313764,8.70580575024066,46.6485821029387,3,39.68084483,"Central Corn Belt Plains","Unknown",-0.266227033648027,-2.02483360680885,0.0550457881454517,-1.21890413043657,0.844144925748378,-0.205307921869411,-0.0120914914799191,-0.301135919442139,-1.10141840353201,"Moderate"
"17047",11.16468885,0.635714285714286,22,12.85888046,1123.666667,-1014.86793564468,0.528385510587285,83.5958176278415,33.1061587561344,2,38.41608107,"Interior River Valleys and Hills","Oak / hickory group",-0.545568426884841,0.578815507969828,-0.968627113226461,0.35903576723431,0.858932976746651,-0.203895274003467,0.233976570314783,0.0725939262960922,-0.704455129408122,"Moderate"
"17049",27.54099946,0.645299145299145,34,11.92766666,1019.617647,-1162.88254809727,0.490086182688807,24.6968905903286,29.8782883106275,2,39.05974652,"Interior River Valleys and Hills","Oak / hickory group",-0.489342018246152,-1.46888264827123,-1.21262210729703,0.0335424923135312,0.510082521818047,-0.154249636104188,-0.0879288058795306,-0.143613561976858,0.0894714188396538,"Moderate"
"17051",11.54246182,0.55968992248062,35,12.06537927,1010.073394,-1353.74475797606,0.496957880081233,69.738934461968,38.5193525839221,2,39.0004197,"Interior River Valleys and Hills","Elm / ash / cottonwood group",-0.991540209343158,0.0970628592002676,-0.559443343861608,-0.386175295833658,0.57267356174005,-0.202750035584179,-0.117456679880254,-0.111639704296041,0.155631964526969,"Moderate"
"17055",36.52881264,0.613861386138614,36,13.17416135,1104.15873,-1318.41487509272,0.450036479684821,43.3543371468469,40.8771516389158,1,37.99205898,"Interior River Valleys and Hills","Oak / hickory group",-0.673761234573223,-0.820232140773601,-0.381217118195217,-0.308482701219397,0.145288728315181,-0.12700261268927,0.173623192659137,0.145795256997334,0.221792510214283,"Moderate"
"17057",15.45597918,0.579254079254079,45,10.70622929,947.4113475,-1193.68504949488,0.496416526891876,69.8711067620927,47.0401301585583,1,40.47281059,"Interior River Valleys and Hills","Oak / hickory group",-0.876773554320525,0.101658001911426,0.0846429380689351,-0.0341941107794327,0.567742631701673,-0.190886004033113,-0.311319626899727,-0.427204618993429,0.817237421400115,"Moderate"
"17059",5.95757854,0.560975609756098,43,13.52503462,1153,-1843.85519093205,0.505784033675149,56.6864604596244,30.1434181975563,1,37.76434309,"Interior River Valleys and Hills","Oak / hickory group",-0.983998150172382,-0.356723453952101,-1.19258091720554,-1.46395840962442,0.653066818370271,-0.219680899905921,0.324727618180473,0.227260360294575,0.684916330025486,"Moderate"
"17061",9.234499856,0.638036809815951,27,11.77918849,941.1547619,-1324.9152433996,0.456454402005569,101.051311646649,46.8261222087086,0,39.35908662,"Interior River Valleys and Hills","Oak / hickory group",-0.531944107398752,1.1856785650137,0.0684660594314056,-0.322777412622133,0.203746545831565,-0.209746742393104,-0.33067616232178,-0.178086947357384,-0.373652400971549,"Moderate"
"17063",46.907469,0.272727272727273,8,9.95795837,917.34375,-393.799235005544,0.59565481511707,19.9352184125834,23.1132042224618,3,41.28566458,"Central Corn Belt Plains","Elm / ash / cottonwood group",-2.67491168351276,-1.63442840316729,-1.72399537330793,1.72480420031099,1.47165724047659,-0.0955391757894489,-0.404342331818012,-0.600936769613286,-1.63070276903053,"Low"
"17065",7.240624816,0.6125,36,13.07070044,1113.140625,-1352.70365397039,0.395916188923244,56.324337857624,38.8239232642541,1,38.08160149,"Interior River Valleys and Hills","Oak / hickory group",-0.681747356087791,-0.369313119362766,-0.536420820933181,-0.383885843821295,-0.34766739099559,-0.215791278345653,0.201411251488646,0.121773895323427,0.221792510214283,"Moderate"
"17067",8.668163913,0.614173228346457,31,10.9031873,958.6942149,-963.857937929676,0.49935523873854,47.5803361760236,40.7488991663787,1,40.40411996,"Interior River Valleys and Hills","Oak / hickory group",-0.671931915400235,-0.673309762802094,-0.390911733206728,0.471209902847281,0.594509967340834,-0.21146361927857,-0.27641285242989,-0.381475274521366,-0.10901021822229,"Moderate"
"17069",8.466919595,0.687763713080169,49,13.60753998,1205.2,-1472.2255044903,0.46343345046195,57.7943329932712,45.3164760915907,1,37.51817985,"Interior Plateau","Oak / hickory group",-0.240237676175991,-0.318206817765269,-0.0456482154793394,-0.646721775393783,0.267315395797572,-0.212073701902102,0.486223234740275,0.246416301341256,1.08187960414937,"Moderate"
"17071",6.867000596,0.47808764940239,27,10.5155783,928.8787879,-1230.62695527471,0.55081879060666,74.829958407703,30.6901568090462,0,40.81894125,"Interior River Valleys and Hills","Oak / hickory group",-1.4702329550554,0.274058958643998,-1.15125290032236,-0.115431643309832,1.06326710921613,-0.216923939613398,-0.368655395846725,-0.471469611291279,-0.373652400971549,"Moderate"
"17073",23.00115333,0.410377358490566,16,9.703112539,951.8166667,-742.765207577363,0.505751177952719,54.0063285559373,35.4258868196592,2,41.35279018,"Central Corn Belt Plains","Elm / ash / cottonwood group",-1.86743298205076,-0.449901741464325,-0.793278676955441,0.957406472706906,0.652767551141689,-0.168012415918024,-0.297690513099981,-0.660106400709113,-1.10141840353201,"Low"
"17075",9.480519605,0.52027027027027,17,10.22114286,953.172619,-1800.93716401929,0.638219071059041,57.0060083589054,45.3868611531484,2,40.74707768,"Central Corn Belt Plains","Elm / ash / cottonwood group",-1.22278256129951,-0.345613953709904,-0.0403278028520813,-1.36957901760698,1.85935490682765,-0.209000920720213,-0.293495487185916,-0.539831084178537,-1.0352578578447,"Low"
"17077",38.05444837,0.751614797416324,57,13.37686051,1136.032609,-1410.78893593527,0.486778796906665,69.1589677740524,43.2790328223467,2,37.78594082,"Interior River Valleys and Hills","Oak / hickory group",0.134323591845013,0.0768995595060368,-0.199658720792619,-0.511618966505391,0.479957109753819,-0.122377568573929,0.27223414555679,0.192857570999378,1.61116396964789,"Moderate"
"17079",7.452517323,0.477678571428571,32,12.07128123,1055.0375,-1022.68335321415,0.424898439034,56.6774570124314,40.6556755927515,1,39.01056535,"Interior River Valleys and Hills","Oak / hickory group",-1.47263267568953,-0.357036470557738,-0.397958510851125,0.341849181278988,-0.0836817888776587,-0.215148915182996,0.0216526308770315,-0.110269398199324,-0.0428496725349756,"Moderate"
"17081",25.53176256,0.567028985507246,40,12.79420394,1069.129412,-1455.27561322128,0.469539981500093,95.9348026786326,36.3707143545388,1,38.29978663,"Interior River Valleys and Hills","Oak / hickory group",-0.948488023434037,1.00779644547143,-0.721859085412801,-0.609447917581457,0.322936897468271,-0.160340742334816,0.065249987523516,0.0575774521636906,0.486434692963542,"Moderate"
"17083",22.74457272,0.706231454005935,31,11.97832075,960.0754717,-1414.99098455473,0.405389773117157,41.6279156226025,31.644298714383,1,39.08864321,"Interior River Valleys and Hills","Oak / hickory group",-0.13190278209305,-0.880253440819331,-1.07912923474613,-0.520859530959542,-0.261376995388352,-0.168790253390664,-0.272139539814116,-0.13185278956385,-0.10901021822229,"Moderate"
"17085",13.76844113,0.746543778801843,28,8.354118024,883.1770833,-1521.50252957736,0.499130233324077,56.2161749665873,43.1988728139744,3,42.36548674,"Driftless Area","Unknown",0.104576138342135,-0.373073543596105,-0.205718022458434,-0.755084997160675,0.592460499491036,-0.196001863457543,-0.5100466786477,-0.973313438429275,-0.307491855284234,"Low"
"17087",13.91825751,0.691025641025641,53,13.51692807,1201.784314,-1324.18990987013,0.461583824800281,44.5673530931961,34.2376942233639,2,37.45929111,"Interior Plateau","Oak / hickory group",-0.22110265474054,-0.778060056462994,-0.883094253628079,-0.32118235939053,0.250468030871711,-0.195547687304562,0.475655834040185,0.225378196591612,1.34652178689863,"Moderate"
"17089",395.3135664,0.693121693121693,26,9.092174292,934.5568182,-1071.37988791484,0.363547605922163,105.607287386174,48.5237489526689,4,41.9382986,"Central Corn Belt Plains","Oak / hickory group",-0.208806858371569,1.34407301447052,0.196789805479891,0.234762493725771,-0.642497497029124,0.960672040848019,-0.35108878657194,-0.801952906714231,-0.439812946658864,"Low"
"17091",62.73837976,0.553719008264463,12,9.920730546,957.3271028,-1110.31033075792,0.49098962474797,47.7528854551361,40.9580773478657,4,41.13782478,"Central Corn Belt Plains","Oak / hickory group",-1.02656660275997,-0.66731086165956,-0.375099937159381,0.149152045371092,0.518311548034279,-0.0475469459201137,-0.280642404374255,-0.609580256555713,-1.36606058628127,"Low"
"17093",153.8232876,0.327272727272727,10,9.556458255,935.2916667,-1632.95321683204,0.376728861573309,15.4083177279739,17.8221141687616,4,41.59098437,"Central Corn Belt Plains","Elm / ash / cottonwood group",-2.35493881489605,-1.79181202035029,-2.12394930828586,-1.00017194219671,-0.522435676554848,0.228581692599512,-0.348815322748463,-0.694156319630103,-1.4983816776559,"Low"
"17095",26.97599031,0.49290780141844,23,10.06469421,948.5454545,-1373.06668601284,0.471227022493156,50.290979806757,37.9233486026981,2,40.93152864,"Interior River Valleys and Hills","Oak / hickory group",-1.38329543490036,-0.579070695232253,-0.604495334119523,-0.428665409007379,0.338303355581407,-0.155962490747624,-0.307810942815248,-0.576155040782481,-0.638294583720808,"Low"
"17097",608.9726813,0.803827751196172,25,9.081272732,900.4227273,-1067.76365069817,0.33349765791967,115.504941302329,49.9296348533921,6,42.32247984,"Southeastern Wisconsin Till Plains","White / red / jack pine group",0.440613616176331,1.68817788521484,0.303060837047575,0.242714822722486,-0.916208254017817,1.60839076729478,-0.456692350855539,-0.804484010641016,-0.505973492346178,"Low"
"17099",37.0733944,0.597402597402597,24,9.715645832,916.7880435,-1151.44310082812,0.499349389501947,89.2253394510302,46.2731730608935,4,41.34382155,"Central Corn Belt Plains","Oak / hickory group",-0.77031127507992,0.774533189728621,0.026668587593503,0.0586985434170119,0.594456689412515,-0.125351684741738,-0.406061568673257,-0.657196444048978,-0.572134038033493,"Low"
"17101",16.42221588,0.507462686567164,33,12.53110258,1113.903846,-1462.66153560418,0.453845878426558,58.5942097393099,34.603024371796,1,38.71938596,"Interior River Valleys and Hills","Oak / hickory group",-1.29791401508759,-0.290398057564249,-0.855478917478337,-0.625690017093698,0.179986738880327,-0.187956807190455,0.203772493748538,-0.00350893230225789,0.0233108731523391,"Moderate"
"17103",18.22086041,0.586666666666667,18,8.977461646,933.0353982,-819.709434771314,0.376281310873341,87.786173127839,53.344871440836,2,41.74409725,"Central Corn Belt Plains","Elm / ash / cottonwood group",-0.833290061918762,0.724498692077316,0.561218853291042,0.78820136463942,-0.526512204103877,-0.182504122689505,-0.355795734099649,-0.828586675527369,-0.969097312157381,"Low"
"17105",13.22871375,0.673913043478261,7,10.17414088,916.7678571,-938.651518276955,0.0557113581871376,136.550319520666,43.8312219616445,2,40.89167304,"Central Corn Belt Plains","Oak / hickory group",-0.321488048397047,2.4198479570251,-0.157918698061426,0.526640376540678,-3.4464322122946,-0.197638075099464,-0.406124021070079,-0.550743916483702,-1.69686331471784,"Low"
"17107",18.00283076,0.333333333333333,12,11.04713362,956.6138614,-615.614936196359,0.534934031633397,21.0832717829617,34.6319091554969,1,40.12411008,"Central Corn Belt Plains","Oak / hickory group",-2.31938627393863,-1.59451482769091,-0.853295514288274,1.23701777292313,0.91858035625423,-0.183165090920566,-0.282849020459485,-0.348054085645799,-1.36606058628127,"Moderate"
"17109",19.72496811,0.625,27,10.69621972,944.8977273,-1013.61083193907,0.526779446858303,56.9201193398591,32.8996785380516,1,40.45671459,"Interior River Valleys and Hills","Oak / hickory group",-0.608420240363126,-0.348599997680288,-0.984234969996837,0.361800215928084,0.844304102214313,-0.177944341917509,-0.319096229275132,-0.42952862234088,-0.373652400971549,"Moderate"
"17111",196.630207,0.675141242937853,28,8.530088524,914.3125,-1490.52076498638,0.439574086812505,58.2253268643448,41.9835612428147,5,42.32443657,"Central Corn Belt Plains","White / red / jack pine group",-0.314283222484529,-0.303222752697555,-0.297583524685071,-0.686954183233281,0.0499917423517723,0.358353096594395,-0.413720369896496,-0.932456934997802,-0.307491855284234,"Low"
"17113",56.1783438,0.557894736842105,20,10.4348102,949.5111111,-1313.26806203014,0.477174694418707,33.1165710227949,29.5795625673378,5,40.48982909,"Central Corn Belt Plains","Oak / hickory group",-1.00207107214817,-1.17616145681864,-1.23520281095079,-0.297164541401354,0.392477884766213,-0.0674340363419048,-0.304823408179194,-0.490222198542003,-0.836776220782752,"Low"
"17115",69.62100561,0.533333333333333,19,11.28119242,994.702381,-1140.76607698849,0.546946398572046,57.2321338963023,38.227212676155,2,39.86060259,"Central Corn Belt Plains","Oak / hickory group",-1.146152422344,-0.337752403944969,-0.581526223663253,0.082177978307817,1.02799532255403,-0.0266819074579913,-0.165011300983391,-0.29371074874918,-0.902936766470067,"Moderate"
"17117",20.24212338,0.605797101449275,39,11.74507687,970.6879433,-1182.2445385968,0.416768133648119,56.5678575477855,33.632037629143,1,39.26067546,"Interior River Valleys and Hills","Oak / hickory group",-0.721067693505367,-0.360846839149639,-0.928875885701149,-0.00903572069024017,-0.157736893450023,-0.17637655880179,-0.239306826322441,-0.186006919850404,0.420274147276227,"Moderate"
"17119",142.6785434,0.413357400722022,38,12.38144829,973.3362069,-1457.00131592409,0.476568395433771,64.7312806320216,40.8412867447966,3,38.83091187,"Interior River Valleys and Hills","Elm / ash / cottonwood group",-1.84995154992513,-0.0770347692360505,-0.383928148509378,-0.613242844413138,0.386955394207675,0.194795820542626,-0.231113666113727,-0.0382553870371124,0.354113601588913,"Moderate"
"17121",25.30505772,0.558983666061706,36,12.41499817,1039.522222,-1030.68247627655,0.456343752465513,99.7101516990086,42.0159913067577,1,38.64969187,"Interior River Valleys and Hills","Oak / hickory group",-0.995683229036037,1.13905138706429,-0.295132133468148,0.324258615598124,0.202738691529565,-0.161028009855852,-0.0263483152284611,-0.0304658382926038,0.221792510214283,"Moderate"
"17123",11.54072783,0.804054054054054,21,10.03227365,929,-1365.61594930747,0.525288206593153,29.9818775020683,27.0277056777307,2,41.03245462,"Interior River Valleys and Hills","Oak / hickory group",0.44194114704423,-1.28514317288087,-1.42809788439319,-0.412280778796763,0.830721100280587,-0.202755292265108,-0.368280391578065,-0.583682386109625,-0.770615675095437,"Low"
"17125",9.65413176,0.586206896551724,21,11.14877603,931.7526882,-2236.25373379511,0.527151889980506,74.8947944981301,52.2583435550124,4,40.23973635,"Central Corn Belt Plains","White / red / jack pine group",-0.835987151232776,0.27631307004302,0.479088120495349,-2.32686704191605,0.847696510377713,-0.208474606436899,-0.359764164029102,-0.324454939919963,-0.770615675095437,"Moderate"
"17127",22.85996259,0.723502304147465,44,13.98772387,1232.685714,-1151.84060744304,0.38016852667791,112.522107192375,59.1990610431278,0,37.22069643,"Interior River Valleys and Hills","Oak / hickory group",-0.0305890519337451,1.58447575998877,1.00373752974148,0.0578244018187663,-0.49110539473573,-0.168440442994434,0.57125814525783,0.334686689880107,0.751076875712801,"Moderate"
"17129",15.05767105,0.447619047619048,20,11.20314631,926.0816327,-835.707633604523,0.526097343586426,56.3915705970647,35.7429922557559,1,40.02744783,"Central Corn Belt Plains","Oak / hickory group",-1.64896693017027,-0.366975685329306,-0.769308650801553,0.753020337274822,0.838091146275939,-0.192093495858668,-0.377309194766982,-0.311831349423885,-0.836776220782752,"Moderate"
"17131",10.66521269,0.528735632183908,17,10.01099624,924.2045455,-1019.73474952422,0.581310467678963,49.2918508123904,35.909073610748,2,41.20585242,"Interior River Valleys and Hills","Oak / hickory group",-1.17312331548411,-0.613806720190881,-0.756754547435064,0.34833334291395,1.34100136727949,-0.205409461977133,-0.383116500412586,-0.588622535593078,-1.0352578578447,"Low"
"17133",34.51335905,0.529680365296804,37,12.91504646,1008.606557,-895.745737121671,0.610885601468225,51.015234646421,38.6686567839671,1,38.27798806,"Interior River Valleys and Hills","Oak / hickory group",-1.16758135114025,-0.553891029414502,-0.548157427025819,0.620992839381067,1.61038726627769,-0.133112565139173,-0.121994759299942,0.0856344437222067,0.287953055901598,"Moderate"
"17135",15.68956237,0.557755775577558,28,11.79404888,992.1926606,-980.186557520235,0.518004411601006,66.8781198749811,31.8656546000578,1,39.23195655,"Interior River Valleys and Hills","Oak / hickory group",-1.0028862424463,-0.00239709787823023,-1.06239692503156,0.435302259828798,0.764376458323616,-0.190177884436076,-0.172775838213098,-0.174636689643574,-0.307491855284234,"Moderate"
"17137",23.08139457,0.546610169491525,29,11.39014813,957.6888889,-1891.10172797729,0.460070637095426,29.0672078266118,30.682982267748,1,39.71665349,"Interior River Valleys and Hills","Unknown",-1.06826825422967,-1.31694285926241,-1.15179522449275,-1.56785646277405,0.236685120095044,-0.167769160422907,-0.279523115690687,-0.268413614630146,-0.24133130959692,"Moderate"
"17139",16.72973466,0.795918367346939,10,11.41660256,1006.423077,-1049.47450435514,0.456937452990473,42.3200016942199,59.3131987581614,2,39.64182799,"Central Corn Belt Plains","Oak / hickory group",0.394215831790451,-0.856192164254675,1.01236520906535,0.282933785161786,0.208146428677659,-0.187024548004446,-0.128749978626494,-0.26227147427098,-1.4983816776559,"Moderate"
"17141",25.8501218,0.671171171171171,22,8.602706627,920.304,-1544.67700358461,0.413535707252039,104.230788326254,49.9838311263138,4,42.04019098,"Central Corn Belt Plains","Oak / hickory group",-0.337572335434187,1.29621722610836,0.307157537802274,-0.806047096876352,-0.187179535936722,-0.159375619730139,-0.395183952528334,-0.915596598893702,-0.704455129408122,"Low"
"17143",113.0177969,0.605633802816901,36,10.28514479,940.010101,-1197.47660871942,0.476477951826262,29.2128757313951,39.4086634266176,2,40.78779402,"Interior River Valleys and Hills","Oak / hickory group",-0.722025630922468,-1.31187852422184,-0.492220263674972,-0.0425319837002357,0.38613158618398,0.104877723870588,-0.334217497911769,-0.524971235097777,0.221792510214283,"Low"
"17145",18.42760296,0.703030303030303,32,13.11863494,1077.666667,-1430.02367777897,0.39297202778435,53.0042560205746,37.9034340336903,1,38.08491903,"Interior River Valleys and Hills","Oak / hickory group",-0.150681275536433,-0.484740102471736,-0.606000678038681,-0.553917351855466,-0.374484361659117,-0.181877371889517,0.0916624254536548,0.132903238387951,-0.0428496725349756,"Moderate"
"17147",14.42823221,0.217391304347826,3,11.00187038,993.7222222,-1536.54705512139,0.675180191193551,17.025045757661,56.0513760871342,2,40.01344055,"Central Corn Belt Plains","Elm / ash / cottonwood group",-2.99952184008045,-1.73560435796919,0.765803763458278,-0.788168838058641,2.19601626046219,-0.194001672460503,-0.168043702319262,-0.35856322053136,-1.9615054974671,"Moderate"
"17149",7.23159348,0.610634648370497,41,11.55767062,951.2755906,-1351.45479966978,0.454333073742881,43.0952577448018,35.9650956876229,0,39.62275461,"Interior River Valleys and Hills","Oak / hickory group",-0.692689824472092,-0.829239374700798,-0.752519834008464,-0.381139536078641,0.184424370480257,-0.215818657310761,-0.299364486632074,-0.229518554449411,0.552595238650857,"Moderate"
"17151",4.372164518,0.735687350017141,56,13.60264152,1225.54717,-1705.17227126856,0.45875932496361,54.753383371738,37.3370148746785,1,37.4135802,"Interior Plateau","Oak / hickory group",0.0408904895539415,-0.423929404685562,-0.648816349137538,-1.15898610351983,0.224740998387478,-0.224487165024549,0.549173019498841,0.245278986008295,1.54500342396058,"Moderate"
"17153",10.49020257,0.706172839506173,33,13.91898435,1207.25,-1191.76321675568,0.474891957543443,50.896678685219,36.470146444881,2,37.2263248,"Interior River Valleys and Hills","Elm / ash / cottonwood group",-0.132246624669625,-0.558012782311802,-0.714343005476185,-0.0299678818837381,0.371685514740059,-0.2059400142641,0.492565495543869,0.318726875963809,0.0233108731523391,"Moderate"
"17155",13.79478946,0.818181818181818,15,9.917586162,905.6206897,-646.976454915658,0.488722276568168,117.818774460124,49.3828416023734,3,41.20209083,"Interior River Valleys and Hills","Elm / ash / cottonwood group",0.524817002654415,1.76862131821743,0.261728689957891,1.16805185621201,0.497659346353297,-0.195921987123881,-0.440610968812576,-0.610310313785111,-1.16757894921933,"Low"
"17157",21.4555943,0.541533546325879,41,13.11562963,1059.8,-1175.72779233677,0.510476934233225,56.3881085960816,33.2952736180411,2,38.05088581,"Interior River Valleys and Hills","Oak / hickory group",-1.0980485849783,-0.36709604631696,-0.954331905166356,0.00529500684305877,0.695812228915311,-0.172697858554199,0.0363867855487952,0.132205471101232,0.552595238650857,"Moderate"
"17159",16.81208294,0.497041420118343,30,12.48953595,1105.372549,-1495.50700919982,0.488947885020509,48.0349481095098,31.9200579312093,1,38.71253489,"Interior River Valleys and Hills","Oak / hickory group",-1.35904692795881,-0.657504584935068,-1.05828457272814,-0.697919242234514,0.499714306989774,-0.186774904907911,0.177378488593945,-0.0131597951527344,-0.175170763909605,"Moderate"
"17161",128.9737516,0.528688524590164,27,9.832037012,925.8472222,-1155.22527955813,0.530621962902893,115.276297550906,46.3138804932226,2,41.46603918,"Interior River Valleys and Hills","Oak / hickory group",-1.17339965660234,1.68022878644897,0.0297456657716537,0.0503812987830671,0.879303762620337,0.153249030951792,-0.378034410633373,-0.630172956333348,-0.373652400971549,"Low"
"17163",153.3266627,0.482191780821918,35,12.84598013,984.0550459,-1090.88914175305,0.452634325588921,99.6723265347113,42.7417716724171,2,38.47113798,"Interior River Valleys and Hills","Oak / hickory group",-1.44615742549148,1.13773634580485,-0.240270335572231,0.191860439544508,0.168951277378234,0.227076148368926,-0.197951874674833,0.0695987516678893,0.155631964526969,"Moderate"
"17165",24.11676149,0.700787401574803,45,13.44831249,1162.84375,-1173.0809230207,0.392127783333766,36.0064352255255,32.9040854774594,1,37.75321689,"Interior River Valleys and Hills","Oak / hickory group",-0.16383851510335,-1.07569155189236,-0.983901849082343,0.0111156359532482,-0.38217418487058,-0.164630391720522,0.355182071734315,0.209447158834018,0.817237421400115,"Moderate"
"17167",87.14215519,0.435344827586207,25,11.46643661,943.5373134,-1071.57046888185,0.626762677707179,65.3280131617588,38.3377292527881,3,39.75743522,"Central Corn Belt Plains","Elm / ash / cottonwood group",-1.72096958239252,-0.0562885831445161,-0.573172266490706,0.234343394408063,1.75500404084817,0.0264343693605868,-0.323305058423734,-0.250701097220114,-0.505973492346178,"Moderate"
"17169",6.089513012,0.674324324324324,37,11.03003566,954.7714286,-1028.61938566858,0.386237918574063,84.5712949686419,43.7198211896699,0,40.15726098,"Interior River Valleys and Hills","Oak / hickory group",-0.319075405341479,0.612729252288798,-0.166339491633001,0.32879547927205,-0.43582217593551,-0.219280933687685,-0.288549112815921,-0.352023858200922,0.287953055901598,"Moderate"
"17171",7.670019373,0.476190476190476,11,11.57049147,945.6410256,-575.182796195735,0.508283162361802,79.4723102184079,24.8024662079516,0,39.64290875,"Interior River Valleys and Hills","Unknown",-1.48136209422818,0.435456385075014,-1.59630392004438,1.32593054607972,0.675830199011702,-0.214489546398792,-0.316796623580758,-0.226541833339797,-1.43222113196858,"Moderate"
"17173",11.00668871,0.624624624624625,31,11.62244155,1007.022901,-1301.59071810361,0.489222012871982,40.5898503863175,32.3997807913292,3,39.39113599,"Central Corn Belt Plains","Oak / hickory group",-0.610622255850352,-0.916343135102639,-1.02202228203633,-0.271485340854583,0.502211207873999,-0.204374259650801,-0.126894251678077,-0.214480160378788,-0.10901021822229,"Moderate"
"17175",7.227709032,0.740740740740741,6,9.786698776,941.1052632,-1008.23500116213,0.307934009292584,10.012216064732,41.244919782365,2,41.09267824,"Central Corn Belt Plains","Oak / hickory group",0.0705345348652506,-1.97941454525999,-0.353417493800396,0.373621999845308,-1.14905543287257,-0.215830433217035,-0.330829300694872,-0.640699503650717,-1.76302386040516,"Low"
"17177",30.57564167,0.447852760736196,17,8.154511912,874.7857143,-1309.43403706013,0.495751333700841,34.3704342686116,31.2077379405041,2,42.35138962,"Central Corn Belt Plains","Oak / hickory group",-1.64759592946727,-1.13256926277065,-1.11212889976747,-0.288733283683361,0.561683701687991,-0.14504996031033,-0.53600777654877,-1.01965761429893,-1.0352578578447,"Low"
"17179",79.14964437,0.5,27,10.660728,949.3301887,-1346.12560630728,0.436108220002031,43.8759395455498,44.9972871903308,3,40.50752548,"Central Corn Belt Plains","Unknown",-1.34169139760977,-0.802097951853069,-0.0697757309373123,-0.369420310716335,0.0184228015922701,0.00220465684930303,-0.30538314332359,-0.43776902388528,-0.373652400971549,"Moderate"
"17181",15.71731412,0.724756918474196,45,13.49567204,1193.790323,-1803.67697155141,0.440004103480789,55.998049877271,44.9285504760849,0,37.47108591,"Interior Plateau","Oak / hickory group",-0.0232292719396629,-0.380656947330072,-0.0749715448548766,-1.37560402359461,0.0539085607031388,-0.190093753561646,0.450924138535999,0.220443011076798,0.817237421400115,"Moderate"
"17183",32.96778484,0.580555555555556,35,10.7260641,1003.622378,-1356.72003383519,0.531568803011739,42.061690916295,34.4588204229667,2,40.18338069,"Interior River Valleys and Hills","Oak / hickory group",-0.86913887405082,-0.865172675960043,-0.866379305902704,-0.392718111216099,0.887928081135564,-0.137798053794308,-0.13741474130472,-0.422599409695122,0.155631964526969,"Moderate"
"17185",19.69211848,0.333333333333333,5,12.83858331,1131.888889,-2027.00444236077,0.476288530135431,8.58959565162791,12.6991388637212,2,38.44123352,"Interior River Valleys and Hills","Oak / hickory group",-2.31938627393863,-2.02887380272811,-2.5111954355017,-1.86671492574825,0.384406233634846,-0.178043927280472,0.25941436363627,0.067881371756416,-1.82918440609247,"Moderate"
"17187",12.08811445,0.71523178807947,24,10.2719451,946.5340909,-1266.38488735438,0.481172643523269,63.4619429071204,33.1658293963221,2,40.84918762,"Interior River Valleys and Hills","Oak / hickory group",-0.0791052990393905,-0.121164953768477,-0.96411660459714,-0.194065544545324,0.428893311365991,-0.20109586123851,-0.314033670874787,-0.528035914574049,-0.572134038033493,"Low"
"17189",9.585520475,0.517391304347826,28,12.78396213,1025.159091,-1392.93411761862,0.445810680142382,48.7711019362999,37.6688872601826,2,38.35334878,"Interior River Valleys and Hills","Oak / hickory group",-1.2396710626885,-0.631911235282573,-0.623730088056033,-0.472355118222415,0.106797919893566,-0.208682605118166,-0.070784765354404,0.0551995277649452,-0.307491855284234,"Moderate"
"17191",8.821348136,0.668863261943987,38,12.77203483,1095.772727,-1202.11149501024,0.563143237258875,48.0057293536857,35.4481018040362,2,38.42952448,"Interior River Valleys and Hills","Elm / ash / cottonwood group",-0.351110921592886,-0.65852041315874,-0.791599444448173,-0.0527243849279703,1.17552466195348,-0.21099923333426,0.147678696012444,0.0524302694325644,0.354113601588913,"Moderate"
