"fips","pop_density","prop_hosts","treediversity_specrich_total","MEAN_MAT","MEAN_MAP","height_difference_NHminH","diameter_difference_NHminH","diameter_cv_t_difference_NHminH","height_cv_t_difference_NHminH","Total_pests","lat","US_L3NAME","broad_group","s_prop_hosts","s_diameter_cv_diff","s_height_cv_diff","s_height_mean_diff","s_diameter_mean_diff","s_pop_density","s_MEAN_MAP","s_MEAN_MAT","s_tree_div","temp_bin"
"01021",24.60212025,0.861339923119165,56,16.96099324,1451.737374,-1342.98308522914,0.444138030661037,88.7572415224938,32.9073515074731,2,32.85042711,"Southeastern Plains","White / red / jack pine group",0.687103248818869,1.64982791373744,1.32479643520814,-0.367712336604065,-1.25935602825303,-0.162886334271047,1.24783060037997,1.0228439426079,1.54453929352935,"High"
"01023",5.391182875,0.86906269791007,72,17.76782661,1512.317073,-1285.32912049607,0.447989068915731,85.5338479926935,29.3916186983717,0,32.0221262,"Southeastern Plains","White / red / jack pine group",0.734070674139547,1.52245149204316,0.837408723603141,-0.239479084561429,-1.22849526792414,-0.221060514640038,1.43585480740952,1.21023973629319,2.60601605662842,"High"
"01025",7.440699612,0.889301175015461,74,18.10381727,1534.465909,-1280.25464989435,0.505348863415998,71.5890874245536,26.6871112149286,1,31.68196134,"Southeastern Plains","White / red / jack pine group",0.857154564035076,0.971406859691605,0.462481564758319,-0.228192508336082,-0.768835624598168,-0.214854208617581,1.50459924480806,1.28827720814632,2.7387006520158,"High"
"01027",8.492858506,0.839690436705362,44,15.88105482,1471.926829,-1351.90871933585,0.451774913686359,55.8489096306109,26.5979485912314,1,33.26981661,"Piedmont","White / red / jack pine group",0.555438055426356,0.349414072993778,0.450120907824442,-0.387564624184725,-1.19815694345636,-0.211668081877298,1.31049361009109,0.772016541471605,0.748431721205055,"High"
"01029",10.30698681,0.852517985611511,44,15.47715848,1439.098765,-1475.21374165835,0.43311154870969,58.3044882705946,26.7144771318696,2,33.67668539,"Piedmont","White / red / jack pine group",0.633451070386527,0.446449330233813,0.466275314840611,-0.661818165616099,-1.34771807356811,-0.206174574449247,1.20860352473567,0.678207239557279,0.748431721205055,"High"
"01031",29.70488576,0.889583333333333,47,18.38522917,1343.260417,-1294.01641613694,0.476478007115688,55.3750833396659,23.9286723959674,1,31.40149194,"Southeastern Plains","White / red / jack pine group",0.858870559915063,0.330690235247232,0.0800778792178608,-0.258801262604904,-1.00019571968104,-0.147434240738864,0.911145305510737,1.35363817152961,0.94745861428613,"High"
"01033",35.7853014,0.787577639751553,62,15.44404681,1448.078652,-1309.65897581255,0.533514079351392,69.9625776634653,28.6438462124569,3,34.69857937,"Interior Plateau","Oak / hickory group",0.238504833178024,0.907133294797067,0.733744668198332,-0.293593254912137,-0.543130263833639,-0.129021646430992,1.2364748440103,0.670516695374785,1.9425930796915,"High"
"01035",5.548508645,0.878394811511958,47,18.11074735,1563.725806,-1312.57552201074,0.422553764907063,77.5381521849752,28.9887387286222,1,31.43410156,"Southeastern Plains","White / red / jack pine group",0.790825579021268,1.20649158471958,0.781557281764509,-0.30008020174152,-1.43232414964124,-0.220584103856847,1.59541463382462,1.2898867943263,0.94745861428613,"High"
"01037",6.344585383,0.907643312101911,48,16.77584542,1468.793814,-1210.58770713659,0.416613309749004,75.5337378247461,29.6434510935388,2,32.93690369,"Piedmont","White / red / jack pine group",0.968705525594131,1.12728464754662,0.872320368330736,-0.0732401356578603,-1.4799287047645,-0.218173440033423,1.30076951652987,0.979841355000495,1.01380091197982,"High"
"01043",43.79749277,0.826342281879195,49,15.50491052,1468.12037,-1442.96787388198,0.541171366563192,41.2700870787576,23.0848043442429,1,34.13019434,"Southwestern Appalachians","White / red / jack pine group",0.474258883180497,-0.226686310655634,-0.0369079501835754,-0.590097295957868,-0.481767667623429,-0.104759287087933,1.29867931508996,0.684652951590962,1.08014320967351,"High"
"01045",33.91853603,0.861689587426326,46,18.42755909,1327.936709,-1349.96523988967,0.499519526054041,43.2568849237637,25.6060119100589,0,31.43032608,"Southeastern Plains","White / red / jack pine group",0.689229794351859,-0.148175512086628,0.312608253892904,-0.383241960672935,-0.81554972383734,-0.134674548380602,0.863584355340739,1.36346975417106,0.881116316592438,"High"
"01047",15.06319959,0.851160673645881,69,17.84761987,1376.821918,-1188.71755041254,0.553552383562902,58.7731390960812,25.4463822832517,0,32.32658716,"Southeastern Plains","White / red / jack pine group",0.625196336808426,0.46496865299806,0.290478722799838,-0.0245967972093871,-0.382550892046016,-0.191771905035672,1.01531179554639,1.22877258563287,2.40698916354734,"High"
"01049",35.49104685,0.79255610290093,46,14.60705408,1477.157895,-1246.26682752712,0.506586239636655,66.4762810069492,28.1704777221157,3,34.45782868,"Southwestern Appalachians","White / red / jack pine group",0.268782240264333,0.769367927656408,0.668121369221787,-0.152597204315344,-0.758919760756562,-0.12991270223592,1.32672952827499,0.476116063498136,0.881116316592438,"High"
